LONGITUDE,LATITUDE,YEAR,MONTH,DAY,MAGNITUDE,DEPTH,HOUR,MINUTE
94.263,23.255,2015,4,3,4.5,109.7,12,23
94.6817,24.3192,2015,3,17,4.3,98.9,15,28
95.8284,22.5853,2015,3,8,4.4,10,5,45
95.1743,25.7707,2015,2,23,4.4,94.12,6,36
96.7339,26.5563,2015,2,19,4,56.84,9,18
95.3089,25.1347,2015,2,16,4,35,5,31
93.7186,23.7765,2015,2,12,4.4,54.61,15,33
93.923,23.9982,2015,2,12,4.8,65.84,14,33
93.3551,26.4166,2015,2,1,4.2,45.22,16,0
96.4688,24.8923,2015,2,1,4.1,61.78,13,33
95.9982,23.1027,2015,1,27,4.2,38.62,12,41
95.1923,25.0231,2015,1,24,4.7,120.19,16,11
95.5982,26.0195,2015,1,18,4.2,78.99,13,9
92.6144,22.6215,2015,1,15,4.3,50.37,1,33
93.6863,24.257,2015,1,5,4.2,61.69,15,39
96.0449,22.7664,2015,1,2,4.1,16.27,23,23
91.6204,26.2946,2014,12,29,4,45.02,17,26
94.1131,22.6329,2014,12,28,4.5,54.32,17,22
94.908,23.2423,2014,12,27,4.2,122.04,2,2
94.6939,24.2001,2014,12,21,5.1,99.66,5,37
94.5261,24.405,2014,12,11,4.7,79.9,19,27
94.5466,24.401,2014,12,10,4.2,84.1,14,44
92.6206,26.886,2014,12,4,4.6,53.1,23,53
93.7677,23.8065,2014,11,23,4.5,65.96,10,45
93.5255,23.5043,2014,11,21,4.6,67.72,16,11
93.4722,23.4809,2014,11,20,4.1,63.57,22,45
93.5148,23.5081,2014,11,20,5.6,49,18,14
90.3078,27.5222,2014,11,17,4.2,31.87,2,6
93.581,24.0419,2014,11,16,4.3,60.62,20,33
95.2728,24.8093,2014,11,13,4.4,129.63,21,29
94.0857,23.5981,2014,11,11,4.7,71.86,18,35
94.866,24.8744,2014,11,8,4.8,87.48,18,19
96.298,24.8777,2014,11,8,4.8,66.19,17,6
94.045,26.7052,2014,11,2,4.3,57.37,5,41
94.6864,23.6866,2014,10,24,4.6,108.67,5,11
93.9631,23.9814,2014,10,24,4.6,69.37,0,5
94.6821,23.4256,2014,9,20,4.5,95.97,13,16
94.3299,23.1078,2014,9,17,4.3,90.01,10,4
94.7457,24.5258,2014,9,15,4.3,90.15,21,38
89.9947,25.6524,2014,9,12,4.1,15,7,56
95.365,25.0074,2014,9,6,4.7,134.14,17,12
94.111,23.8778,2014,9,4,4.4,10,7,30
92.5625,27.5614,2014,8,20,4.1,38.3,8,5
91.4071,23.6717,2014,8,17,4.1,38,20,34
94.5693,24.593,2014,8,16,5,91.24,16,39
94.7039,24.3849,2014,8,1,4.7,85.67,20,27
94.4006,23.7831,2014,7,29,4.1,41.3,7,42
89.5651,26.0259,2014,7,22,4.2,8.4,22,58
89.7033,26.0035,2014,7,22,4.3,16.03,20,54
94.4741,24.156,2014,7,13,4.2,81.69,22,50
94.1629,25.0114,2014,7,1,4.3,69.7,20,6
94.2199,23.153,2014,6,24,4.1,64.24,3,52
95.1007,24.7211,2014,6,18,4.3,101.17,3,4
92.5167,26.8748,2014,6,14,4.3,10,5,24
94.3076,23.2957,2014,6,11,4.2,45.51,15,7
91.5293,24.1878,2014,6,9,4.1,31.79,17,40
94.1108,23.3067,2014,6,7,4.4,67.31,22,23
93.3926,22.5351,2014,6,4,4.6,55.25,7,20
90.227,26.5567,2014,5,30,4,10,6,37
94.4977,24.2536,2014,5,29,4.6,85.55,3,23
95.1224,25.2405,2014,5,28,4.4,97,3,19
92.9493,26.4109,2014,5,18,4.2,52.02,19,33
94.3501,23.157,2014,4,30,4.3,89.17,7,46
96.0692,22.6909,2014,4,24,4.1,13.14,22,49
93.8616,25.461,2014,4,6,4.4,52.33,6,37
93.1676,23.0504,2014,4,4,4.2,41.45,6,57
92.9947,26.2313,2014,4,1,4.4,41.23,17,45
95.8483,26.4089,2014,3,28,4.1,97.33,3,9
94.2498,22.9777,2014,3,22,4.5,86.24,8,35
94.2542,24.1764,2014,3,21,4,60.59,12,39
94.4366,23.362,2014,3,20,4.5,71.15,4,0
95.9723,22.9114,2014,3,18,4.4,22.09,19,20
93.8661,23.8952,2014,3,15,4.3,63.44,5,9
96.5402,25.3458,2014,3,1,4.1,49.69,3,22
91.3541,23.7432,2014,2,28,3.9,37.8,13,11
93.7131,24.4736,2014,2,26,4.4,59.51,20,58
92.5521,27.013,2014,2,23,4.4,53.66,17,4
94.5476,22.6262,2014,2,13,4.5,92.4,16,8
96.0719,23.7689,2014,2,9,4.1,51.92,23,24
96.0226,22.7971,2014,2,2,4.4,13.81,16,45
94.3778,22.8394,2014,1,30,4.7,90.83,12,17
93.9581,23.8428,2014,1,29,5.1,59.11,13,46
95.9078,23.0007,2014,1,26,5.2,12.43,12,38
95.7353,22.6167,2014,1,24,4.1,24.58,23,25
93.9346,23.8426,2014,1,24,4,70.85,0,51
94.1357,22.929,2014,1,7,4.2,52.67,16,32
93.1207,24.1788,2013,12,30,4.2,38.13,9,44
94.3609,22.6063,2013,12,25,4.3,109.25,13,25
94.2789,23.0989,2013,12,15,4.1,95.54,7,35
89.5628,26.5885,2013,12,4,4.7,13.6,13,5
96.1736,23.0163,2013,12,3,4.1,17.03,10,2
96.153,26.2586,2013,11,27,4.5,89.8,17,29
94.6661,24.4844,2013,11,12,4.4,88.79,19,52
93.5345,26.3701,2013,11,6,4.8,46.84,4,19
93.6451,26.4118,2013,11,6,5.4,34.32,4,16
91.3813,27.2426,2013,10,29,4.3,38.19,18,9
94.4265,23.0264,2013,10,29,4.6,84.87,7,51
95.5348,25.2388,2013,10,28,4,44.81,1,8
94.4506,23.0293,2013,10,21,4.4,96.78,20,11
95.9927,23.1303,2013,10,10,4.4,9.6,17,54
92.9225,26.2602,2013,10,7,4.2,7.87,20,53
94.7407,24.8368,2013,9,28,4.2,91.29,19,50
93.2795,23.8621,2013,9,26,4.6,55.92,5,30
95.9607,22.9341,2013,9,20,5.7,4,12,24
95.8765,22.8604,2013,9,20,4.9,10,11,53
92.3593,27.1438,2013,9,9,4.5,10,11,58
95.9365,22.9608,2013,9,9,5,10,3,28
95.0718,25.3564,2013,9,7,4.5,81.93,3,24
94.7308,24.5651,2013,8,21,4.2,95.01,12,56
92.5235,26.6379,2013,8,21,4.2,53.17,8,41
92.5269,26.6306,2013,8,21,4.2,54.4,6,57
96.2594,25.5549,2013,8,13,4.3,57.67,21,25
94.7314,23.9377,2013,8,2,5,100.98,12,4
90.7,26.267,2013,7,12,4.1,48.2,7,1
95.795,24.138,2013,7,8,4.3,58.4,13,27
91.359,23.84,2013,7,8,4.1,10.1,3,44
93.412,25.937,2013,7,6,4.1,48.9,21,41
96.535,25.047,2013,5,6,4.2,53,21,7
92.644,27.513,2013,4,27,4.4,28.3,5,16
94.028,22.999,2013,4,21,4.6,74.3,19,35
94.093,22.802,2013,4,18,4.3,54.6,3,0
91.979,26.06,2013,4,16,4.4,43.8,1,23
95.976,23.071,2013,3,30,4.8,10,20,4
92.222,24.677,2013,3,2,5.2,38.7,1,30
94.557,22.609,2013,2,28,4.6,104.1,18,32
94.707,23.61,2013,1,15,4.7,110.9,11,17
95.048,25.329,2013,1,9,5.8,93,1,41
94.002,24.886,2013,1,3,4.4,73.8,5,47
94.02,22.624,2013,1,2,4.4,63.8,17,25
95.96,22.96,2012,12,30,4.2,37.3,10,43
91.782,24.209,2012,12,30,4.3,22.5,8,16
95.92,22.794,2012,12,26,4.4,3.8,15,20
95.908,22.783,2012,12,26,4.9,18,13,59
96.18,23.208,2012,12,26,4.4,35,8,48
95.99,22.862,2012,12,20,4.7,10,5,56
96.61,25.399,2012,12,18,4.6,32.1,11,51
95.874,22.745,2012,12,14,4.7,10,2,17
96.041,23.117,2012,12,13,4.3,10,16,13
93.892,23.192,2012,12,11,4.2,67.5,7,19
95.094,25.019,2012,12,5,4.2,105.1,8,5
95.889,23.11,2012,12,3,4.6,35.4,11,55
95.94,22.827,2012,11,30,4.2,10,12,58
95.998,25.683,2012,11,30,4.4,97.2,3,52
96.033,22.692,2012,11,28,4.3,10,12,11
91.482,23.62,2012,11,25,4.5,39.8,6,1
95.959,22.992,2012,11,19,4.9,31.1,17,25
96.06,22.821,2012,11,14,4.4,10,14,4
95.943,22.895,2012,11,13,5,10,18,28
96.156,23.105,2012,11,13,4.2,10,8,42
96.013,23.1,2012,11,13,4.7,10,8,36
95.866,23.132,2012,11,11,5.5,28.4,18,19
95.938,22.749,2012,11,11,4.8,8.8,14,45
95.832,22.72,2012,11,11,5.8,6,10,54
95.92,22.711,2012,11,11,4.1,10,1,49
95.922,23.082,2012,11,11,4.4,12,1,40
96.148,22.985,2012,11,11,4.5,10,1,37
95.839,22.679,2012,11,11,4.9,13.7,1,32
95.963,23.356,2012,11,11,4.3,20,1,31
95.919,22.794,2012,11,11,4.8,10,1,29
95.926,22.81,2012,11,11,4.9,17.5,1,21
95.885,23.005,2012,11,11,6.8,13.7,1,12
95.088,24.893,2012,11,2,4.5,106.1,21,31
92.337,26.117,2012,10,30,4.6,62,1,40
94.681,23.005,2012,10,28,4.3,103.8,11,4
96.116,24.869,2012,10,26,4,10,4,42
94.017,24.548,2012,10,12,4,35,23,16
96.368,26.064,2012,10,10,4.2,52.6,5,29
92.939,26.913,2012,10,2,4.5,37.8,18,51
92.994,26.953,2012,10,2,4.6,35,18,40
92.818,26.879,2012,10,2,5.2,36.8,18,37
96.682,25.459,2012,9,22,4.6,42.8,20,42
93.53,24.41,2012,9,11,4.5,60.4,18,9
94.382,23.803,2012,9,11,4.8,50.5,11,9
91.208,25.455,2012,9,6,4.5,45.1,18,27
92.622,26.561,2012,8,19,4,57,19,4
92.57,26.599,2012,8,19,4.8,48.9,9,24
91.863,24.714,2012,8,5,4.2,56.8,6,36
94.22,23.076,2012,8,2,4.2,35,19,8
96.324,26.103,2012,8,2,5.1,55.6,19,6
96.311,26.055,2012,8,1,4.7,43.8,21,58
94.299,22.935,2012,7,29,5.7,75.3,2,21
96.725,25.059,2012,7,22,4.3,10,3,8
96.427,24.998,2012,7,22,5.1,22.6,2,11
93.074,23.054,2012,7,17,4.4,47.6,6,0
96.546,25.437,2012,7,16,4.4,41.1,23,16
94.48,25.424,2012,7,14,5.2,52.1,19,55
90.663,27.074,2012,7,10,4.7,35,13,3
96.529,25.347,2012,7,9,5.1,31,20,13
94.723,25.587,2012,7,1,4.3,58.2,4,54
94.696,25.592,2012,7,1,5.6,58,4,13
94.305,23.71,2012,6,12,4.7,45.3,17,2
96.577,25.137,2012,6,6,4.5,54.7,4,38
95.085,24.517,2012,5,30,4.5,108.7,9,28
91.1,26.491,2012,5,27,4.3,34.7,15,1
92.889,26.175,2012,5,11,5.4,43.3,12,41
95.395,27.403,2012,5,4,4.4,45.9,20,9
92.274,26.252,2012,5,1,4.2,35,22,43
94.983,25.244,2012,4,13,4.5,85.1,10,11
90.259,23.662,2012,3,18,4.5,44,2,56
94.466,22.921,2012,3,14,4,101.5,15,40
91.237,27.447,2012,3,1,4.6,53.6,17,25
94.613,23.999,2012,2,28,4.6,54.9,20,55
94.253,26.146,2012,2,10,4.8,52.3,19,10
94.248,26.046,2012,2,10,4.3,42.6,15,45
95.153,25.203,2012,1,11,4.6,105.3,22,23
91.834,23.472,2012,1,1,4.6,27.8,2,35
94.255,23.355,2011,12,26,4.7,73.8,10,40
95.26,24.886,2011,12,12,4.6,122.4,4,45
95.232,24.96,2011,11,21,5.7,107,3,15
95.588,24.923,2011,11,4,4.7,160.3,10,14
93.516,24.19,2011,10,29,4.7,35,7,51
94.211,24.884,2011,10,21,4.5,65.9,14,40
91.28,27.131,2011,10,21,4.5,27,8,29
93.732,23.173,2011,10,16,4.2,66.6,0,53
93.994,24.307,2011,9,23,4.4,56.4,13,23
95.067,23.647,2011,9,22,4.7,139.3,14,17
95.178,25.002,2011,9,19,4.5,116.8,8,4
91.178,25.759,2011,9,18,4,37.1,19,20
90.63,23.355,2011,8,27,4.2,10,0,55
94.116,22.753,2011,8,8,4.4,39.2,18,54
95.156,24.805,2011,8,5,4.2,114.6,16,23
92.072,24.532,2011,7,22,4,43.7,0,58
96.391,23.809,2011,6,26,4.3,66.3,2,27
94.259,23.734,2011,6,25,4.7,81.4,23,40
91.484,23.887,2011,6,23,4.4,35,12,39
89.655,23.602,2011,6,9,4.4,35,7,34
96.743,25.429,2011,6,1,4.2,41.5,8,38
94.552,24.542,2011,5,31,4.3,54.2,18,45
94.509,24.221,2011,5,30,4,81.5,19,17
92.307,25.102,2011,5,24,4.1,47,3,14
96.621,26.073,2011,5,15,4.2,25.7,15,32
94.971,23.077,2011,5,7,4.7,164.6,1,47
91.321,23.686,2011,5,3,4,10,14,39
95.099,25.361,2011,4,29,4.3,105,2,39
93.044,25.076,2011,4,26,4.4,60.1,17,0
96.067,23.857,2011,4,22,4.3,47.3,8,13
92.866,23.772,2011,4,19,4.1,38.1,13,39
94.561,24.487,2011,4,19,4.5,84.9,3,34
95.279,26.119,2011,4,18,4.1,85.1,9,33
94.571,22.803,2011,3,20,4.7,73.8,17,31
94.717,24.59,2011,3,12,4.4,87.7,10,46
94.334,22.948,2011,3,8,4.3,88.8,17,48
93.989,23.946,2011,3,6,4.4,63.3,0,18
94.747,24.485,2011,2,22,4,87.3,22,57
96.326,26.114,2011,2,14,4.8,59.1,23,44
94.547,22.752,2011,2,13,4.4,100.5,16,42
90.998,23.248,2011,2,12,4.1,10,10,22
94.805,24.531,2011,2,4,4.1,78.4,14,6
94.68,24.618,2011,2,4,6.2,85,13,53
94.627,24.267,2011,1,27,4.7,86.3,22,40
92.9,23.811,2011,1,27,4.1,10,6,10
94.756,24.401,2011,1,18,4.8,95.9,2,15
92.432,25.488,2010,12,29,4.1,29.8,14,3
93.304,24.792,2010,12,12,4.8,47.4,1,40
94.218,23.376,2010,11,23,4.6,85.9,20,34
90.205,25.72,2010,9,11,4.5,22.3,7,2
90.648,23.407,2010,9,10,5.1,10,17,24
95.176,25.148,2010,8,30,4.7,111.6,9,39
95.024,24.891,2010,8,8,4,45.9,13,31
94.097,22.882,2010,8,6,4.1,77.8,20,25
94.729,23.272,2010,7,27,4.1,111.6,14,23
91.219,27.298,2010,7,21,4.5,44.5,2,57
95.12,25.673,2010,6,23,4,87.6,1,57
94.81,24.55,2010,6,12,4.4,113.9,20,22
96.501,25.048,2010,6,1,4.6,29.9,3,54
94.39,24.151,2010,4,28,4.5,64.5,18,54
95.377,24.827,2010,3,21,4.4,125.4,7,49
94.623,23.062,2010,3,12,5.5,102.1,23,19
93.156,26.062,2010,2,24,4,52.8,14,43
93.282,25.818,2010,2,23,4.7,53.9,6,55
94.639,23.219,2010,2,20,4.8,94.8,21,7
91.51,27.319,2009,12,31,5.5,10,9,57
94.807,24.357,2009,12,29,5.6,124.8,9,1
94.428,23.729,2009,12,19,4.5,74.2,6,18
94.538,23.481,2009,12,9,4.5,35,21,55
91.455,27.272,2009,12,1,4.2,10,11,23
91.435,27.352,2009,11,30,4.4,10,12,38
96.416,24.956,2009,11,26,4.3,36.8,7,28
90.018,26.548,2009,10,29,4.8,30.4,19,57
91.417,27.262,2009,10,29,5.1,26,17,0
94.503,23.265,2009,10,11,4.8,88.4,18,26
91.526,27.289,2009,9,22,4,27.9,8,27
91.491,27.305,2009,9,21,4.1,10,10,22
91.489,27.31,2009,9,21,4.5,10,9,16
91.437,27.332,2009,9,21,6.1,14,8,53
94.669,24.332,2009,9,3,5.9,95,19,51
95.101,25.28,2009,8,30,5.3,82.2,19,27
92.47,26.556,2009,8,19,5,10,10,45
94.793,24.323,2009,8,11,5.5,99,21,43
93.483,22.513,2009,8,5,4.7,72.2,2,58
94.176,24.286,2009,7,6,4.1,52,9,55
93.276,25.668,2009,6,22,4.3,32.8,13,26
93.811,23.167,2009,6,3,4.5,46.1,19,3
93.21,23.356,2009,6,3,4.3,45.3,18,42
96.463,25.228,2009,5,19,4.2,43.8,7,34
94.555,24.577,2009,5,15,4.7,74,15,6
94.726,23.504,2009,5,5,4.7,113,9,23
94.535,22.957,2009,4,29,4.3,113.5,23,31
91.446,26.112,2009,4,25,4.4,37.8,14,29
95.098,25.324,2009,4,17,4.6,104.8,21,14
95.179,24.823,2009,3,3,4.7,115.5,1,27
92.82,23.291,2009,2,25,4.5,35,23,51
94.67,25.836,2009,2,24,4.8,33,17,46
94.666,24.162,2009,2,6,4.2,53.8,7,32
93.974,23.339,2009,1,29,4.5,75.9,22,46
93.875,24.671,2008,12,26,0,76.6,5,43
94.729,24.612,2008,12,23,4.4,87.2,16,2
91.966,24.998,2008,12,23,4,41.7,13,20
95.695,22.564,2008,12,21,4.6,27.2,14,51
95.898,22.746,2008,12,20,5.3,10,23,22
94.526,22.583,2008,12,19,4.5,108.1,11,52
94.656,24.899,2008,12,14,4,79.6,16,54
93.645,23.135,2008,12,5,4.2,73.9,12,59
94.049,22.824,2008,11,29,4.6,87.1,6,54
91.587,23.981,2008,11,18,3.6,35,23,15
91.142,23.77,2008,11,18,3.8,35,23,0
94.572,23.023,2008,11,10,4.7,108,20,55
92.847,25.817,2008,11,7,3.9,50.8,0,29
90.69,23.398,2008,10,27,0,10,20,1
93.893,23.403,2008,10,8,4.6,65,6,46
96.438,24.911,2008,10,4,3.9,10,11,36
93.577,23.504,2008,10,3,0,54.8,17,0
93.896,23.748,2008,9,29,3.9,45.9,4,59
90.733,23.457,2008,9,20,0,10,12,21
90.691,23.394,2008,9,20,4.2,10,12,0
90.732,23.398,2008,9,20,4.5,10,11,51
90.817,23.446,2008,9,20,0,10,11,42
90.583,23.311,2008,9,20,0,10,11,16
96.653,25.203,2008,9,18,0,35,20,33
95.131,26.017,2008,9,4,4.4,80.8,20,33
95.676,26.035,2008,8,30,4.3,99.9,14,41
92.552,22.661,2008,8,29,0,35,17,31
92.012,27.149,2008,8,27,4.2,50.7,5,35
94.645,22.755,2008,8,14,0,122.8,4,47
96.49,24.969,2008,8,8,4,3.8,17,30
94.596,23.582,2008,7,28,3.9,86.7,23,2
94.642,23.577,2008,7,27,5.2,94.2,22,42
94.006,22.973,2008,7,27,4,40.3,1,4
90.536,24.788,2008,7,26,4.8,17.5,18,51
94.416,22.899,2008,7,25,4.2,103.8,18,9
93.454,24.56,2008,7,22,3.8,52.9,2,20
95.066,25.049,2008,7,18,4.4,103.8,13,10
92.021,27.419,2008,7,14,4.1,61.1,13,28
96.538,26.707,2008,7,9,3.7,129,23,18
94.352,22.665,2008,7,9,3.9,100.1,5,3
95.33,25.972,2008,7,7,4.9,72,2,50
89.734,26.979,2008,7,6,4,25.8,3,5
96.585,25.38,2008,6,27,4.6,35,17,33
94.615,23.462,2008,6,24,4.2,124.2,20,49
94.522,23.421,2008,6,18,4.6,115.8,14,30
95.561,24.492,2008,6,7,4.2,10,10,34
94.759,23.409,2008,5,29,4.1,122.1,13,5
91.791,26.308,2008,5,29,4.5,45.5,10,34
94.122,22.812,2008,5,28,3.5,78.9,3,38
95.077,24.352,2008,5,21,4.4,133.1,8,0
96.029,24.309,2008,5,16,4.4,67.6,4,44
92.536,27.001,2008,5,13,3.5,106.1,20,44
91.209,24.005,2008,5,8,3.9,30.6,22,20
92.046,26.1,2008,5,5,3.6,35,19,41
94.477,23.942,2008,4,20,4.3,98.8,0,30
92.244,26.07,2008,4,17,4.6,43.8,1,12
92.428,22.768,2008,4,8,4.2,39.5,19,10
92.383,22.774,2008,4,8,0,35,15,49
94.376,22.553,2008,4,6,3.9,101.1,2,23
92.982,26.312,2008,4,3,4.3,45.6,19,5
94.517,23.857,2008,3,28,4,7.7,17,49
94.593,24.031,2008,3,28,4.2,123,6,1
93.295,24.041,2008,3,26,4.1,35,4,38
95.232,24.691,2008,3,25,3.7,122.4,23,26
90.033,23.873,2008,3,20,3.8,35,13,15
92.841,26.472,2008,3,18,4.1,56.2,15,31
95.903,26.628,2008,3,15,3.9,90,2,48
92.797,25.076,2008,3,14,0,35,13,27
91.937,26.784,2008,3,13,4.4,38,15,42
95.159,24.52,2008,3,10,3.9,93.2,0,1
94.838,24.8,2008,3,8,4.3,35,16,51
95.754,26.491,2008,2,27,3.9,79.9,20,10
94.114,23.193,2008,2,26,4.5,70.8,22,20
94.379,24.037,2008,2,25,0,78.7,16,12
94.223,22.53,2008,2,25,0,91.7,9,46
90.355,27.575,2008,2,23,3.9,35,13,39
94.871,25.73,2008,2,14,4.5,63.4,1,35
95.675,26.42,2008,2,10,3.7,85,8,39
94.062,23.237,2008,2,4,4.3,46,22,17
93.525,23.824,2008,2,4,0,73.4,14,18
94.892,24.665,2008,2,2,0,111.3,21,58
92.403,22.787,2008,1,31,4.9,45.1,13,22
92.728,27.528,2008,1,29,4.1,45.1,12,23
96.214,24.188,2008,1,23,0,44.6,16,58
94.568,22.643,2008,1,14,4.1,109.2,22,54
94.934,24.591,2008,1,14,3.8,123.4,13,0
95.112,24.728,2008,1,13,0,134,15,5
92.333,22.761,2008,1,12,4.9,33.8,22,44
96.355,26.486,2008,1,12,4.3,35,16,40
96.036,22.929,2008,1,11,4,10,19,41
94.641,23.606,2007,12,23,3.9,100.5,3,36
96.374,24.85,2007,12,22,4,10,18,8
93.86,23.477,2007,12,15,4.4,42,4,24
94.314,24.307,2007,12,11,4.3,76.3,13,45
94.565,23.495,2007,12,7,5,113.3,6,56
94.134,24.265,2007,12,7,0,97,6,51
95.307,26.031,2007,11,30,4.4,93.2,8,44
94.675,23.39,2007,11,29,5.1,114.8,19,0
92.325,22.787,2007,11,25,3.7,35,17,39
93.25,26.329,2007,11,17,4.2,35,3,59
94.218,23.034,2007,11,7,3.5,112,2,27
93.787,23.748,2007,11,1,0,79.3,4,9
92.157,23.497,2007,10,18,3.5,35,22,9
96.046,24.212,2007,10,3,0,67.3,11,58
94.586,23.939,2007,9,26,4.3,50.3,17,33
94.468,23.851,2007,9,26,4.5,51,16,17
95.489,25.019,2007,9,22,4.2,53.3,22,57
91.13,25.241,2007,9,18,4.3,40,19,49
94.699,23.699,2007,9,11,4.6,105.5,18,58
92.707,23.005,2007,9,7,4.2,38.6,20,14
90.611,23.063,2007,8,31,4.5,42.5,12,6
93.666,23.011,2007,8,26,3.8,131.9,3,20
94.594,23.004,2007,8,18,4.3,121.8,0,56
94.151,23.134,2007,8,16,4.6,10,5,16
93.873,23.762,2007,8,13,4.3,65.5,8,28
94.79,24.344,2007,8,10,4,100.8,1,47
92.359,22.83,2007,7,28,4,32,1,0
92.255,22.765,2007,7,28,4.8,36.9,0,48
94.599,24.157,2007,7,20,4.3,95.8,17,1
96.581,25.429,2007,6,29,5.2,52.7,23,24
94.24,25.946,2007,6,25,4.8,15.4,18,9
95.376,24.979,2007,6,21,4,10,14,26
96.129,23.626,2007,6,10,0,10,16,18
94.742,25.308,2007,6,4,0,81.3,8,31
95.817,26.182,2007,5,15,4.3,114.2,23,23
94.483,23.161,2007,5,7,5,93.7,5,58
96.622,26.141,2007,5,1,4.1,10,20,51
92.591,27.517,2007,4,11,3.7,70.7,5,21
95.207,24.886,2007,4,5,4.5,125.2,8,42
95.578,26.288,2007,3,18,3.8,84.9,21,55
91.329,27.288,2007,3,14,3.9,58.4,1,9
94.477,23.687,2007,3,13,4.3,83.9,22,46
94.751,24.335,2007,3,9,4.2,91.3,14,50
95.166,25.12,2007,3,1,3.7,41.9,3,40
94.811,24.415,2007,2,17,4.4,110,23,52
92.621,24.476,2007,2,15,0,10,18,13
91.339,26.326,2007,2,14,3.7,35,11,44
91.254,26.762,2007,1,28,0,10,7,28
94.491,24.702,2007,1,24,4.7,71.4,11,3
89.86,25.686,2007,1,24,4.1,19.6,10,29
94.156,23.549,2007,1,21,4,73.6,16,15
93.065,22.56,2007,1,21,4,50.5,2,48
91.408,24.005,2007,1,2,0,30,13,0
92.364,23.077,2006,12,6,0,35,14,42
94.451,24.221,2006,11,16,3.7,83.5,18,11
92.326,24.536,2006,11,10,4.9,42.5,13,21
95.146,24.694,2006,11,6,4.8,120,1,19
92.27,27.396,2006,10,20,3.8,35,1,25
94.59,22.635,2006,10,14,4.3,117.9,19,3
92.176,27.165,2006,10,14,3.7,35,1,18
94.445,23.673,2006,9,29,4.5,61.9,12,13
94.658,22.732,2006,9,24,4.4,119.1,8,45
96.735,26.803,2006,9,21,4.2,61.7,22,43
94.597,24.635,2006,9,10,4.2,96.1,6,12
89.817,26.217,2006,8,31,3.8,28.4,5,36
94.028,23.26,2006,8,13,4.2,88.4,15,10
92.71,24.662,2006,8,12,5,42.8,20,46
95.095,25.893,2006,8,10,0,10,16,21
96.325,26.467,2006,8,9,4.5,88,14,37
89.885,23.662,2006,8,5,4.2,10,14,39
93.614,23.773,2006,8,3,4.1,57.2,12,32
94.453,24.283,2006,8,2,4.2,92,13,6
94.29,24.822,2006,6,22,4.6,58.8,19,16
90.676,25.529,2006,6,19,4.2,40.9,16,57
94.566,23.765,2006,5,30,4.1,126.6,13,42
95.081,24.936,2006,5,15,4.2,112.8,23,58
94.266,23.344,2006,5,14,3.9,100,4,36
94.307,23.309,2006,5,11,5.6,30,17,22
95.239,24.805,2006,5,11,4.8,106.2,9,49
95.756,26.029,2006,5,9,4.6,106.3,23,17
94.466,24.098,2006,5,1,4.1,131.4,1,56
94.978,24.918,2006,4,25,4.1,86.6,13,18
94.628,24.241,2006,4,14,4.8,106.4,16,24
92.237,27.271,2006,4,11,4.1,48.7,3,54
91.369,24.419,2006,4,11,3.6,21.3,1,7
96.668,26.209,2006,4,6,4.4,29.5,14,56
93.851,23.184,2006,3,25,5.1,61,20,13
92.242,26.788,2006,3,25,4.8,10,5,51
94.565,23.975,2006,3,24,3.9,35,4,7
94.073,24.685,2006,3,21,4.4,46.4,7,29
94.526,24.268,2006,3,2,4.9,77.9,17,16
91.458,26.859,2006,2,24,3.8,10,4,45
92.415,26.385,2006,2,24,3.8,10,2,36
91.518,26.773,2006,2,23,3.6,10,23,49
91.681,26.911,2006,2,23,4.2,10,20,44
91.494,26.78,2006,2,23,4.2,10,20,36
91.809,26.83,2006,2,23,3.9,10,20,22
91.632,26.863,2006,2,23,5.2,10,20,7
91.705,26.912,2006,2,23,5.8,10,20,4
94.204,24.361,2006,2,16,4.5,84.2,7,1
91.634,23.889,2006,2,12,4.2,50.1,4,54
92.145,27.233,2006,2,11,4.7,49.3,5,4
94.474,23.056,2006,1,27,4.2,54.5,23,58
94.908,23.848,2006,1,21,3.7,35,22,35
95.284,24.688,2006,1,9,3.7,149.2,1,28
90.384,25.732,2005,12,31,4.2,35,6,31
96.197,25.01,2005,12,29,5.1,12,7,20
93.991,24.783,2005,12,27,4.7,86.5,16,19
92.313,25.961,2005,12,12,4.3,35,7,12
94.289,25.43,2005,11,22,4.5,10,15,28
96.379,26.466,2005,11,18,4.8,90.7,18,56
93.038,25.46,2005,11,11,3.7,51.8,23,18
94.271,22.808,2005,10,29,0,89.2,17,29
95.325,24.796,2005,10,28,3.8,138.9,15,33
96.05,25.568,2005,10,22,5,102.8,13,45
95.346,24.239,2005,10,14,3.9,148,0,13
95.557,25.878,2005,10,9,3.6,97.4,19,14
95.692,25.374,2005,10,9,4,82.7,18,41
94.781,24.561,2005,9,18,5.7,84,7,25
90.529,25.881,2005,9,12,4.2,35,16,59
94.324,24.307,2005,9,4,0,61.8,11,42
94.24,23.764,2005,9,2,3.8,59.8,15,36
94.859,24.592,2005,9,1,0,35,7,26
94.547,23.191,2005,8,24,3.9,98.8,20,32
93.809,22.779,2005,8,17,4.3,47.4,6,25
91.406,23.273,2005,7,26,4,38.1,18,27
92.235,23.061,2005,7,21,4.2,10,12,45
92.157,22.936,2005,7,21,4.6,10,11,40
93.388,26.413,2005,7,17,4.8,26.1,6,12
96.258,25.746,2005,6,24,0,87,10,31
93.139,26.478,2005,6,24,4.3,54.2,1,46
